family,designation,source_row_id,source_edition,source_edition_count,catalog_scope
W,W33X387A,11914,LRFD1,2,modern
W,W33X424A,11913,LRFD1,2,modern
W,W33X468A,11912,LRFD1,2,modern
W,W33X515A,11911,LRFD1,2,modern
W,W33X567A,11910,LRFD1,2,modern
W,W33X619A,11909,LRFD1,2,modern
W,W36X135,52,15th,9,modern
W,W36X150,51,15th,9,modern
W,W36X160,50,15th,9,modern
W,W36X170,49,15th,8,modern
W,W36X170B,11905,LRFD1,1,modern
W,W36X182,48,15th,9,modern
W,W36X194,47,15th,9,modern
W,W36X210,46,15th,8,modern
W,W36X230,6099,LRFD3,6,modern
W,W36X231,43,15th,3,modern
W,W36X232,45,15th,7,modern
W,W36X245,6098,LRFD3,6,modern
W,W36X247,42,15th,3,modern
W,W36X256,44,15th,6,modern
W,W36X256B,11900,LRFD1,1,modern
W,W36X260,6097,LRFD3,6,modern
W,W36X262,41,15th,3,modern
W,W36X280,6096,LRFD3,6,modern
W,W36X282,40,15th,3,modern
W,W36X300,6095,LRFD3,6,modern
W,W36X302,39,15th,3,modern
W,W36X328,6094,LRFD3,3,modern
W,W36X328A,10719,ASD9,1,modern
W,W36X330,38,15th,3,modern
W,W36X359,6093,LRFD3,3,modern
W,W36X359A,10718,ASD9,1,modern
W,W36X361,37,15th,3,modern
W,W36X393,6092,LRFD3,2,modern
W,W36X393A,11892,LRFD1,2,modern
W,W36X395,36,15th,3,modern
W,W36X439,6091,LRFD3,2,modern
W,W36X439A,11891,LRFD1,2,modern
W,W36X441,35,15th,3,modern
W,W36X485A,11890,LRFD1,2,modern
W,W36X487,34,15th,3,modern
W,W36X527,6090,LRFD3,2,modern
W,W36X527A,11889,LRFD1,2,modern
W,W36X529,33,15th,3,modern
W,W36X588A,11888,LRFD1,2,modern
W,W36X650,6089,LRFD3,2,modern
W,W36X650A,11887,LRFD1,2,modern
W,W36X652,32,15th,3,modern
W,W36X720A,11886,LRFD1,2,modern
W,W36X723,31,15th,1,modern
W,W36X798,6088,LRFD3,2,modern
W,W36X798A,11885,LRFD1,2,modern
W,W36X800,4115,13th,1,modern
W,W36X802,30,15th,1,modern
W,W36X848,8011,LRFD2,1,modern
W,W36X848A,11884,LRFD1,2,modern
W,W36X853,29,15th,1,modern
W,W36X925,28,15th,1,modern
W,W40X149,27,15th,7,modern
W,W40X167,26,15th,7,modern
W,W40X174,8000,LRFD2,1,modern
W,W40X183,25,15th,5,modern
W,W40X183B,11881,LRFD1,2,modern
W,W40X192,11867,LRFD1,2,modern
W,W40X211,24,15th,5,modern
W,W40X215,15,15th,7,modern
W,W40X221,11866,LRFD1,2,modern
W,W40X235,23,15th,5,modern
W,W40X244,11865,LRFD1,2,modern
W,W40X249,14,15th,7,modern
W,W40X264,22,15th,5,modern
W,W40X268,11864,LRFD1,2,modern
W,W40X277,13,15th,7,modern
W,W40X278,21,15th,5,modern
W,W40X294,20,15th,3,modern
W,W40X297,12,15th,7,modern
W,W40X321,7994,LRFD2,1,modern
W,W40X324,11,15th,6,modern
W,W40X327,19,15th,4,modern
W,W40X328,11862,LRFD1,2,modern
W,W40X331,18,15th,5,modern
W,W40X362,10,15th,4,modern
W,W40X362A,11874,LRFD1,2,modern
W,W40X372,9,15th,5,modern
W,W40X392,17,15th,5,modern
W,W40X397,8,15th,4,modern
W,W40X397A,11873,LRFD1,2,modern
W,W40X431,7,15th,5,modern
W,W40X436A,11872,LRFD1,2,modern
W,W40X466,8001,LRFD2,1,modern
W,W40X480A,11871,LRFD1,2,modern
W,W40X503,6,15th,5,modern
W,W40X531A,11870,LRFD1,2,modern
W,W40X593,5,15th,5,modern
W,W40X593A,11869,LRFD1,2,modern
W,W40X655,4,15th,1,modern
W,W40X655A,11868,LRFD1,2,modern
W,W44X198,10686,ASD9,1,modern
W,W44X224,10685,ASD9,1,modern
W,W44X230,3,15th,5,modern
W,W44X248,10684,ASD9,1,modern
W,W44X262,2,15th,5,modern
W,W44X285,10683,ASD9,1,modern
W,W44X290,1,15th,5,modern
W,W44X335,0,15th,5,modern
W,W4X13,282,15th,9,modern
W,W5X16,281,15th,9,modern
W,W5X18.5,14334,ASD7,1,modern
W,W5X19,280,15th,8,modern
W,W6X12,277,15th,9,modern
W,W6X15,275,15th,8,modern
W,W6X15.5,14330,ASD7,1,modern
W,W6X20,274,15th,9,modern
W,W6X25,273,15th,9,modern
W,W6X8.5,279,15th,5,modern
W,W6X9,278,15th,8,modern
W,W8X10,272,15th,9,modern
W,W8X13,271,15th,9,modern
W,W8X15,270,15th,9,modern
W,W8X17,14324,ASD7,1,modern
W,W8X18,269,15th,8,modern
W,W8X20,14323,ASD7,1,modern
W,W8X21,268,15th,8,modern
W,W8X24,267,15th,9,modern
W,W8X28,266,15th,9,modern
W,W8X31,265,15th,9,modern
W,W8X35,264,15th,9,modern
W,W8X40,263,15th,9,modern
W,W8X48,262,15th,9,modern
W,W8X58,261,15th,9,modern
W,W8X67,260,15th,9,modern
WF,21WF,17087,Historic,1,historical
WF,"24WF,24B",16919,Historic,1,historical
WF,"24WF,B24B",16923,Historic,1,historical
WF,27WF,16858,Historic,1,historical
WF,"8WF,CB82N",17758,Historic,1,historical
WF,8WFB8A,17763,Historic,1,historical
WF,8X8,18776,Historic,1,historical
WFB,"12WF,B14C",17516,Historic,1,historical
WFB,"16WF,CB162",17296,Historic,1,historical
WFCB,"21WF,CB21",17090,Historic,1,historical
WFCB,"21WF,CB21A",17069,Historic,1,historical
WFCB,"24WF,CB244",16909,Historic,1,historical
WFCB,"27WF,CB27",16867,Historic,1,historical
WFCB,27WF.CB271,16857,Historic,1,historical
WT,WT10.5X100.5,683,15th,5,modern
WT,WT10.5X111.5,682,15th,1,modern
WT,WT10.5X124,681,15th,1,modern
WT,WT10.5X137.5,680,15th,1,modern
WT,WT10.5X22,700,15th,9,modern
WT,WT10.5X24,697,15th,4,modern
WT,WT10.5X24.5,13442,ASD7,1,modern
WT,WT10.5X25,699,15th,8,modern
WT,WT10.5X27.5,696,15th,5,modern
WT,WT10.5X28.5,698,15th,8,modern
WT,WT10.5X31,695,15th,9,modern
WT,WT10.5X34,694,15th,9,modern
WT,WT10.5X36.5,693,15th,9,modern
WT,WT10.5X41,13437,ASD7,1,modern
WT,WT10.5X41.5,692,15th,8,modern
WT,WT10.5X46.5,691,15th,8,modern
WT,WT10.5X48,13436,ASD7,1,modern
WT,WT10.5X50.5,690,15th,8,modern
WT,WT10.5X51,10284,ASD9,1,modern
WT,WT10.5X55.5,689,15th,8,modern
WT,WT10.5X56,13435,ASD7,1,modern
WT,WT10.5X61,688,15th,7,modern
WT,WT10.5X63.5,13434,ASD7,1,modern
WT,WT10.5X66,687,15th,8,modern
WT,WT10.5X71,13433,ASD7,1,modern
WT,WT10.5X73.5,686,15th,8,modern
WT,WT10.5X83,685,15th,7,modern
WT,WT10.5X91,684,15th,5,modern
WT,WT12X103.5,665,15th,5,modern
WT,WT12X114.5,664,15th,5,modern
WT,WT12X125,663,15th,5,modern
WT,WT12X139.5,662,15th,5,modern
WT,WT12X153,661,15th,4,modern
WT,WT12X167.5,660,15th,5,modern
WT,WT12X185,659,15th,4,modern
WT,WT12X204,8575,LRFD2,1,modern
WT,WT12X246,8574,LRFD2,1,modern
WT,WT12X27.5,679,15th,9,modern
WT,WT12X30.5,13431,ASD7,1,modern
WT,WT12X31,678,15th,8,modern
WT,WT12X34,677,15th,9,modern
WT,WT12X38,676,15th,9,modern
WT,WT12X42,675,15th,9,modern
WT,WT12X47,674,15th,9,modern
WT,WT12X50,13426,ASD7,1,modern
WT,WT12X51.5,673,15th,7,modern
WT,WT12X52,672,15th,8,modern
WT,WT12X55,13425,ASD7,1,modern
WT,WT12X58.5,671,15th,8,modern
WT,WT12X60,13424,ASD7,1,modern
WT,WT12X65,13423,ASD7,1,modern
WT,WT12X65.5,670,15th,8,modern
WT,WT12X72.5,13422,ASD7,1,modern
WT,WT12X73,669,15th,8,modern
WT,WT12X80,13421,ASD7,1,modern
WT,WT12X81,668,15th,8,modern
WT,WT12X88,667,15th,7,modern
WT,WT12X96,666,15th,5,modern
WT,WT13.5X108.5,649,15th,7,modern
WT,WT13.5X117.5,648,15th,5,modern
WT,WT13.5X129,647,15th,5,modern
WT,WT13.5X140.5,646,15th,4,modern
WT,WT13.5X153.5,645,15th,5,modern
WT,WT13.5X168,644,15th,4,modern
WT,WT13.5X184,643,15th,5,modern
WT,WT13.5X224,8559,LRFD2,1,modern
WT,WT13.5X269.5,642,15th,5,modern
WT,WT13.5X42,658,15th,8,modern
WT,WT13.5X47,657,15th,8,modern
WT,WT13.5X51,656,15th,8,modern
WT,WT13.5X57,655,15th,8,modern
WT,WT13.5X64.5,654,15th,7,modern
WT,WT13.5X72.5,13416,ASD7,1,modern
WT,WT13.5X73,653,15th,7,modern
WT,WT13.5X80,13415,ASD7,1,modern
WT,WT13.5X80.5,652,15th,7,modern
WT,WT13.5X88.5,13414,ASD7,1,modern
WT,WT13.5X89,651,15th,7,modern
WT,WT13.5X97,650,15th,7,modern
WT,WT13X42,12577,ASD8,1,modern
WT,WT13X47,12576,ASD8,1,modern
WT,WT13X51,12575,ASD8,1,modern
WT,WT13X57,12574,ASD8,1,modern
WT,WT13X73,12573,ASD8,1,modern
WT,WT13X80.5,12572,ASD8,1,modern
WT,WT13X89,12571,ASD8,1,modern
WT,WT15X105,13406,ASD7,1,modern
WT,WT15X117.5,631,15th,7,modern
WT,WT15X130.5,630,15th,5,modern
WT,WT15X146,629,15th,5,modern
WT,WT15X163,628,15th,5,modern
WT,WT15X178.5,627,15th,4,modern
WT,WT15X195.5,626,15th,5,modern
WT,WT15X238.5,8542,LRFD2,1,modern
WT,WT15X45,641,15th,5,modern
WT,WT15X49.5,640,15th,9,modern
WT,WT15X54,639,15th,9,modern
WT,WT15X58,638,15th,9,modern
WT,WT15X62,637,15th,9,modern
WT,WT15X66,636,15th,9,modern
WT,WT15X74,635,15th,7,modern
WT,WT15X86,13408,ASD7,1,modern
WT,WT15X86.5,634,15th,8,modern
WT,WT15X95,13407,ASD7,1,modern
WT,WT15X95.5,633,15th,8,modern
WT,WT16.5X100,13401,ASD7,1,modern
WT,WT16.5X100.5,620,15th,8,modern
WT,WT16.5X110,13400,ASD7,1,modern
WT,WT16.5X110.5,619,15th,8,modern
WT,WT16.5X120,13399,ASD7,1,modern
WT,WT16.5X120.5,618,15th,8,modern
WT,WT16.5X131.5,617,15th,7,modern
WT,WT16.5X145.5,616,15th,7,modern
WT,WT16.5X159,615,15th,7,modern
WT,WT16.5X177,614,15th,7,modern
WT,WT16.5X193.5,613,15th,4,modern
WT,WT16.5X59,625,15th,9,modern
WT,WT16.5X65,624,15th,9,modern
WT,WT16.5X70.5,623,15th,9,modern
WT,WT16.5X76,622,15th,9,modern
WT,WT16.5X84.5,621,15th,7,modern
WT,WT1897,12550,ASD8,1,modern
WT,WT18X105,606,15th,8,modern
WT,WT18X115,6607,LRFD3,6,modern
WT,WT18X115.5,603,15th,3,modern
WT,WT18X116,605,15th,7,modern
WT,WT18X122.5,6606,LRFD3,6,modern
WT,WT18X123.5,602,15th,3,modern
WT,WT18X128,604,15th,7,modern
WT,WT18X130,6605,LRFD3,6,modern
WT,WT18X131,601,15th,3,modern
WT,WT18X140,6604,LRFD3,6,modern
WT,WT18X141,600,15th,3,modern
WT,WT18X150,6603,LRFD3,6,modern
WT,WT18X151,599,15th,3,modern
WT,WT18X164,6602,LRFD3,4,modern
WT,WT18X165,598,15th,3,modern
WT,WT18X179.5,6601,LRFD3,4,modern
WT,WT18X180.5,597,15th,3,modern
WT,WT18X196.5,6600,LRFD3,2,modern
WT,WT18X197.5,596,15th,3,modern
WT,WT18X219.5,6599,LRFD3,2,modern
WT,WT18X220.5,595,15th,3,modern
WT,WT18X243.5,594,15th,3,modern
WT,WT18X263.5,6598,LRFD3,2,modern
WT,WT18X264.5,593,15th,3,modern
WT,WT18X325,6597,LRFD3,2,modern
WT,WT18X326,592,15th,3,modern
WT,WT18X361.5,591,15th,1,modern
WT,WT18X399,6596,LRFD3,2,modern
WT,WT18X400,4643,13th,1,modern
WT,WT18X401,590,15th,1,modern
WT,WT18X424,8508,LRFD2,1,modern
WT,WT18X426.5,589,15th,1,modern
WT,WT18X462.5,588,15th,1,modern
WT,WT18X67.5,612,15th,9,modern
WT,WT18X75,611,15th,9,modern
WT,WT18X80,610,15th,9,modern
WT,WT18X85,609,15th,9,modern
WT,WT18X91,608,15th,9,modern
WT,WT18X97,607,15th,8,modern
WT,WT2.5X8,841,15th,9,modern
WT,WT2.5X9.25,13577,ASD7,1,modern
WT,WT2.5X9.5,840,15th,8,modern
WT,WT20X105.5,584,15th,5,modern
WT,WT20X107.5,575,15th,5,modern
WT,WT20X117.5,583,15th,5,modern
WT,WT20X124.5,574,15th,5,modern
WT,WT20X132,582,15th,5,modern
WT,WT20X138.5,573,15th,5,modern
WT,WT20X139,581,15th,5,modern
WT,WT20X147,580,15th,3,modern
WT,WT20X148.5,572,15th,5,modern
WT,WT20X160.5,8491,LRFD2,1,modern
WT,WT20X162,571,15th,4,modern
WT,WT20X163.5,579,15th,4,modern
WT,WT20X165.5,578,15th,5,modern
WT,WT20X181,570,15th,4,modern
WT,WT20X186,569,15th,5,modern
WT,WT20X196,577,15th,5,modern
WT,WT20X198.5,568,15th,4,modern
WT,WT20X215.5,567,15th,5,modern
WT,WT20X233,8498,LRFD2,1,modern
WT,WT20X251.5,566,15th,5,modern
WT,WT20X296.5,565,15th,5,modern
WT,WT20X327.5,564,15th,1,modern
WT,WT20X74.5,587,15th,5,modern
WT,WT20X83.5,586,15th,5,modern
WT,WT20X87,8497,LRFD2,1,modern
WT,WT20X91.5,585,15th,5,modern
WT,WT20X99.5,576,15th,5,modern
WT,WT22X115,563,15th,5,modern
WT,WT22X131,562,15th,5,modern
WT,WT22X145,561,15th,5,modern
WT,WT22X167.5,560,15th,5,modern
WT,WT2X6.5,842,15th,9,modern
WT,WT3X10,834,15th,9,modern
WT,WT3X12.5,833,15th,9,modern
WT,WT3X4.25,839,15th,5,modern
WT,WT3X4.5,838,15th,8,modern
WT,WT3X6,837,15th,9,modern
WT,WT3X7.5,835,15th,8,modern
WT,WT3X7.75,13573,ASD7,1,modern
WT,WT3X8,836,15th,9,modern
WT,WT4X10,13566,ASD7,1,modern
WT,WT4X10.5,828,15th,8,modern
WT,WT4X12,827,15th,9,modern
WT,WT4X14,826,15th,9,modern
WT,WT4X15.5,825,15th,9,modern
WT,WT4X17.5,824,15th,9,modern
WT,WT4X20,823,15th,9,modern
WT,WT4X24,822,15th,9,modern
WT,WT4X29,821,15th,9,modern
WT,WT4X33.5,820,15th,9,modern
WT,WT4X5,832,15th,9,modern
WT,WT4X6.5,831,15th,9,modern
WT,WT4X7.5,830,15th,9,modern
WT,WT4X8.5,13567,ASD7,1,modern
WT,WT4X9,829,15th,8,modern
WT,WT5X10.5,13553,ASD7,1,modern
WT,WT5X11,815,15th,8,modern
WT,WT5X12.5,13552,ASD7,1,modern
WT,WT5X13,814,15th,8,modern
WT,WT5X14.5,13551,ASD7,1,modern
WT,WT5X15,813,15th,8,modern
WT,WT5X16.5,812,15th,9,modern
WT,WT5X19.5,811,15th,9,modern
WT,WT5X22.5,810,15th,9,modern
WT,WT5X24.5,809,15th,9,modern
WT,WT5X27,808,15th,9,modern
WT,WT5X33,13544,ASD7,1,modern
WT,WT5X36,13543,ASD7,1,modern
WT,WT5X44,804,15th,8,modern
WT,WT5X44.5,13541,ASD7,1,modern
WT,WT5X5.75,13557,ASD7,1,modern
WT,WT5X50,803,15th,9,modern
WT,WT5X56,802,15th,9,modern
WT,WT5X6,819,15th,8,modern
WT,WT5X7.5,818,15th,9,modern
WT,WT5X8.5,817,15th,9,modern
WT,WT5X9.5,816,15th,9,modern
WT,WT6X105,778,15th,8,modern
WT,WT6X11,798,15th,9,modern
WT,WT6X115,777,15th,8,modern
WT,WT6X126,776,15th,8,modern
WT,WT6X13,797,15th,8,modern
WT,WT6X13.5,13534,ASD7,1,modern
WT,WT6X139.5,775,15th,8,modern
WT,WT6X15,796,15th,8,modern
WT,WT6X15.5,13533,ASD7,1,modern
WT,WT6X152.5,774,15th,8,modern
WT,WT6X168,773,15th,8,modern
WT,WT6X17.5,795,15th,8,modern
WT,WT6X18,13532,ASD7,1,modern
WT,WT6X20,794,15th,9,modern
WT,WT6X22.5,793,15th,9,modern
WT,WT6X25,792,15th,9,modern
WT,WT6X26.5,791,15th,9,modern
WT,WT6X29,790,15th,9,modern
WT,WT6X32.5,789,15th,9,modern
WT,WT6X36,788,15th,9,modern
WT,WT6X39.5,787,15th,9,modern
WT,WT6X42.5,13523,ASD7,1,modern
WT,WT6X43.5,786,15th,8,modern
WT,WT6X46,13522,ASD7,1,modern
WT,WT6X48,785,15th,8,modern
WT,WT6X49.5,13521,ASD7,1,modern
WT,WT6X53,784,15th,9,modern
WT,WT6X60,783,15th,9,modern
WT,WT6X66.5,13518,ASD7,1,modern
WT,WT6X68,782,15th,8,modern
WT,WT6X7,801,15th,9,modern
WT,WT6X76,781,15th,8,modern
WT,WT6X8,800,15th,8,modern
WT,WT6X8.25,13537,ASD7,1,modern
WT,WT6X80.5,13517,ASD7,1,modern
WT,WT6X85,780,15th,8,modern
WT,WT6X9.5,799,15th,9,modern
WT,WT6X95,779,15th,9,modern
WT,WT7X101,13487,ASD7,1,modern
WT,WT7X105.5,751,15th,9,modern
WT,WT7X109.5,13485,ASD7,1,modern
WT,WT7X11,772,15th,9,modern
WT,WT7X114,13484,ASD7,1,modern
WT,WT7X116.5,750,15th,8,modern
WT,WT7X118.5,13483,ASD7,1,modern
WT,WT7X123,13482,ASD7,1,modern
WT,WT7X128.5,749,15th,8,modern
WT,WT7X13,771,15th,9,modern
WT,WT7X132,13481,ASD7,1,modern
WT,WT7X141.5,748,15th,8,modern
WT,WT7X143.5,13480,ASD7,1,modern
WT,WT7X15,770,15th,9,modern
WT,WT7X155.5,747,15th,8,modern
WT,WT7X157,13479,ASD7,1,modern
WT,WT7X160,13495,ASD7,1,modern
WT,WT7X17,769,15th,9,modern
WT,WT7X171,746,15th,9,modern
WT,WT7X185,745,15th,9,modern
WT,WT7X19,768,15th,9,modern
WT,WT7X199,744,15th,9,modern
WT,WT7X21.5,767,15th,9,modern
WT,WT7X213,743,15th,9,modern
WT,WT7X227.5,742,15th,9,modern
WT,WT7X24,766,15th,9,modern
WT,WT7X250,741,15th,9,modern
WT,WT7X26.5,765,15th,9,modern
WT,WT7X275,740,15th,9,modern
WT,WT7X30.5,764,15th,9,modern
WT,WT7X302.5,739,15th,9,modern
WT,WT7X332.5,738,15th,9,modern
WT,WT7X34,763,15th,9,modern
WT,WT7X365,737,15th,9,modern
WT,WT7X37,762,15th,9,modern
WT,WT7X39,13504,ASD7,1,modern
WT,WT7X404,736,15th,3,modern
WT,WT7X41,761,15th,8,modern
WT,WT7X42,13503,ASD7,1,modern
WT,WT7X43.5,13502,ASD7,1,modern
WT,WT7X436.5,735,15th,1,modern
WT,WT7X45,760,15th,8,modern
WT,WT7X47.5,13501,ASD7,1,modern
WT,WT7X49.5,759,15th,8,modern
WT,WT7X51.5,13500,ASD7,1,modern
WT,WT7X54.5,758,15th,8,modern
WT,WT7X55.5,13499,ASD7,1,modern
WT,WT7X59.5,13498,ASD7,1,modern
WT,WT7X60,757,15th,8,modern
WT,WT7X63.5,13497,ASD7,1,modern
WT,WT7X66,756,15th,8,modern
WT,WT7X68,13496,ASD7,1,modern
WT,WT7X71,13494,ASD7,1,modern
WT,WT7X72.5,755,15th,8,modern
WT,WT7X75,13493,ASD7,1,modern
WT,WT7X79,13492,ASD7,1,modern
WT,WT7X79.5,754,15th,8,modern
WT,WT7X83.5,13491,ASD7,1,modern
WT,WT7X88,753,15th,9,modern
WT,WT7X92,13489,ASD7,1,modern
WT,WT7X96.5,752,15th,9,modern
WT,WT8X13,734,15th,9,modern
WT,WT8X15.5,733,15th,9,modern
WT,WT8X18,732,15th,9,modern
WT,WT8X20,731,15th,9,modern
WT,WT8X22.5,730,15th,9,modern
WT,WT8X25,729,15th,9,modern
WT,WT8X28.5,728,15th,8,modern
WT,WT8X29,13462,ASD7,1,modern
WT,WT8X32,13461,ASD7,1,modern
WT,WT8X33.5,727,15th,8,modern
WT,WT8X35.5,13460,ASD7,1,modern
WT,WT8X38.5,726,15th,8,modern
WT,WT8X39,13459,ASD7,1,modern
WT,WT8X44,13458,ASD7,1,modern
WT,WT8X44.5,725,15th,8,modern
WT,WT8X48,13457,ASD7,1,modern
WT,WT8X50,724,15th,8,modern
WT,WT9X105.5,705,15th,4,modern
WT,WT9X117,704,15th,4,modern
WT,WT9X129,703,15th,4,modern
WT,WT9X141.5,702,15th,4,modern
WT,WT9X155.5,701,15th,4,modern
WT,WT9X17.5,723,15th,9,modern
WT,WT9X20,722,15th,9,modern
WT,WT9X22.5,13454,ASD7,1,modern
WT,WT9X23,721,15th,8,modern
WT,WT9X25,720,15th,9,modern
WT,WT9X27.5,719,15th,9,modern
WT,WT9X30,718,15th,9,modern
WT,WT9X32,13450,ASD7,1,modern
WT,WT9X32.5,717,15th,8,modern
WT,WT9X35,13449,ASD7,1,modern
WT,WT9X35.5,716,15th,8,modern
WT,WT9X38,715,15th,8,modern
WT,WT9X38.5,13448,ASD7,1,modern
WT,WT9X42.5,13447,ASD7,1,modern
WT,WT9X43,714,15th,8,modern
WT,WT9X48,13446,ASD7,1,modern
WT,WT9X48.5,713,15th,8,modern
WT,WT9X52.5,13445,ASD7,1,modern
WT,WT9X53,712,15th,8,modern
WT,WT9X57,13444,ASD7,1,modern
WT,WT9X59.5,711,15th,8,modern
WT,WT9X65,710,15th,7,modern
WT,WT9X71.5,709,15th,7,modern
WT,WT9X79,708,15th,5,modern
WT,WT9X87.5,707,15th,5,modern
WT,WT9X96,706,15th,4,modern
XP,XP0.125,14449,ASD6,1,historical
XP,XP0.25,14450,ASD6,1,historical
XP,XP0.375,14451,ASD6,1,historical
XP,XP0.5,11174,LRFD1,5,historical
XP,XP0.75,11175,LRFD1,5,historical
XP,XP1,11176,LRFD1,5,historical
XP,XP1.25,11177,LRFD1,5,historical
XP,XP1.5,11178,LRFD1,5,historical
XP,XP10,11187,LRFD1,5,historical
XP,XP12,11188,LRFD1,5,historical
XP,XP2,11179,LRFD1,5,historical
XP,XP2.5,11180,LRFD1,5,historical
XP,XP3,11181,LRFD1,5,historical
XP,XP3.5,11182,LRFD1,5,historical
XP,XP4,11183,LRFD1,5,historical
XP,XP5,11184,LRFD1,5,historical
XP,XP6,11185,LRFD1,5,historical
XP,XP8,11186,LRFD1,5,historical
XXP,XXP0.5,14467,ASD6,1,historical
XXP,XXP0.75,14468,ASD6,1,historical
XXP,XXP1,14469,ASD6,1,historical
XXP,XXP1.25,14470,ASD6,1,historical
XXP,XXP1.5,14471,ASD6,1,historical
XXP,XXP10,14479,ASD6,1,historical
XXP,XXP12,14480,ASD6,1,historical
XXP,XXP2,11189,LRFD1,5,historical
XXP,XXP2.5,11190,LRFD1,5,historical
XXP,XXP3,11191,LRFD1,5,historical
XXP,XXP4,11192,LRFD1,5,historical
XXP,XXP5,11193,LRFD1,5,historical
XXP,XXP6,11194,LRFD1,5,historical
XXP,XXP8,11195,LRFD1,5,historical
